sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id
251,Bilaspur,76.4891,31.3417,Thick vegetation,Lowly dissected hill,115.336227,853.152706,53A11,4366
252,Bilaspur,76.4942,31.3365,Thick vegetation,Lowly dissected hill,262.842907,4221.543867,53A11,4367
253,Bilaspur,76.5425,31.3834,Thick vegetation,Lowly dissected hill,87.065081,501.925668,53A11,4368
254,Bilaspur,76.6337,31.3765,Sparsely vegetated,Moderately dissected hill,164.402802,1609.513093,53A11,4369
255,Bilaspur,76.6073,31.3715,Sparsely vegetated,Moderately dissected hill,159.061991,1432.71252,53A11,4370
256,Bilaspur,76.7267,31.4782,Thick vegetation,Moderately dissected hill,168.174233,1863.627862,53A11,4371
257,Bilaspur,76.6676,31.3922,Thick vegetation,Lowly dissected hill,165.01087,1819.456597,53A11,4372
258,Bilaspur,76.4375,31.4265,Moderate vegetation,Lowly dissected hill,163.001123,1731.1766,53A07,4373
259,Bilaspur,76.4374,31.4271,Moderate vegetation,Lowly dissected hill,167.138957,1923.196879,53A07,4374
260,Bilaspur,76.4399,31.4307,Moderate vegetation,Lowly dissected hill,128.77335,1085.488226,53A07,4375
261,Bilaspur,76.44,31.4311,Moderate vegetation,Lowly dissected hill,114.665398,870.854672,53A07,4376
262,Bilaspur,76.4316,31.4423,Moderate vegetation,Moderately dissected hill,132.211312,1191.181209,53A07,4377
263,Bilaspur,76.43,31.447,Moderate vegetation,Moderately dissected hill,120.079831,980.374366,53A07,4378
264,Bilaspur,76.4103,31.4437,Moderate vegetation,Moderately dissected hill,90.942323,503.268985,53A07,4379
265,Bilaspur,76.4275,31.4546,Moderate vegetation,Lowly dissected hill,99.712058,644.493088,53A07,4380
266,Bilaspur,76.4049,31.4494,Moderate vegetation,Lowly dissected hill,56.317318,208.623819,53A07,4381
267,Bilaspur,76.4772,31.4632,Moderate vegetation,Lowly dissected hill,61.871576,248.340718,53A07,4382
268,Bilaspur,76.4263,31.4578,Moderate vegetation,Lowly dissected hill,85.855432,467.928587,53A07,4383
269,Bilaspur,76.4063,31.4758,Moderate vegetation,Lowly dissected hill,137.037539,1126.573875,53A07,4384
270,Bilaspur,76.4678,31.4726,Moderate vegetation,Lowly dissected hill,63.070577,266.302187,53A07,4385
271,Bilaspur,76.4671,31.4901,Moderate vegetation,Lowly dissected hill,94.487673,594.301938,53A07,4386
272,Bilaspur,76.2345,31.3753,Moderate vegetation,Lowly dissected hill,39.62384,89.998779,53A07,4432
273,Bilaspur,76.2348,31.3753,Moderate vegetation,Lowly dissected hill,38.633237,89.925616,53A07,4433
274,Bilaspur,76.3474,31.4398,Moderate vegetation,Lowly dissected hill,124.592676,903.793392,53A07,4434
275,Bilaspur,76.3486,31.4384,Moderate vegetation,Lowly dissected hill,213.934703,2645.117966,53A07,4435
276,Bilaspur,76.4017,31.4047,Moderate vegetation,Moderately dissected hill,227.152103,3299.210478,53A07,4436
277,Bilaspur,76.4024,31.4047,Moderate vegetation,Moderately dissected hill,180.071641,2094.114445,53A07,4437
278,Bilaspur,76.4452,31.4102,Sparsely vegetated,Lowly dissected hill,234.839725,2571.613888,53A07,4441
279,Bilaspur,76.461,31.401,Moderate vegetation,Lowly dissected hill,172.72822,2142.913976,53A07,4442
280,Bilaspur,76.4379,31.4278,Sparsely vegetated,Lowly dissected hill,234.301873,3417.133256,53A07,4443
281,Bilaspur,76.4397,31.4289,Moderate vegetation,Moderately dissected hill,162.434397,1825.641076,53A07,4444
282,Bilaspur,76.4398,31.4314,Moderate vegetation,Lowly dissected hill,113.788704,859.303856,53A07,4445
283,Bilaspur,76.4392,31.4316,Moderate vegetation,Lowly dissected hill,137.032614,1238.278929,53A07,4446
284,Bilaspur,76.4386,31.4318,Moderate vegetation,Lowly dissected hill,147.454424,1292.553484,53A07,4447
285,Bilaspur,76.4338,31.4323,Moderate vegetation,Lowly dissected hill,114.838107,831.361785,53A07,4448
286,Bilaspur,76.6297,31.2737,Thick vegetation,Lowly dissected hill,199.468305,2310.223811,53A11,4449
287,Bilaspur,76.6819,31.2582,Thick vegetation,Lowly dissected hill,152.107631,1494.367638,53A11,4450
288,Bilaspur,76.681,31.2576,Thick vegetation,Lowly dissected hill,146.948623,1398.805663,53A11,4451
289,Bilaspur,76.678,31.2561,Thick vegetation,Lowly dissected hill,206.427767,2767.682346,53A11,4452
290,Bilaspur,76.6724,31.2556,Thick vegetation,Lowly dissected hill,234.887368,3593.611455,53A11,4453
291,Bilaspur,76.6444,31.2623,Thick vegetation,Lowly dissected hill,169.883914,1615.221252,53A11,4454
292,Bilaspur,76.6446,31.2653,Thick vegetation,Lowly dissected hill,167.478431,1793.181287,53A11,4455
293,Bilaspur,76.6451,31.2664,Thick vegetation,Lowly dissected hill,103.475032,683.65953,53A11,4456
294,Bilaspur,76.6417,31.2671,Thick vegetation,Lowly dissected hill,151.353527,1360.620915,53A11,4457
295,Bilaspur,76.6399,31.2656,Thick vegetation,Lowly dissected hill,170.026536,1549.506751,53A11,4458
296,Bilaspur,76.6998,31.2866,Thick vegetation,Lowly dissected hill,128.309053,1022.85099,53A11,4459
297,Bilaspur,76.6992,31.2863,Thick vegetation,Lowly dissected hill,143.530402,1316.804314,53A11,4460
298,Bilaspur,76.6483,31.2529,Thick vegetation,Lowly dissected hill,355.512464,8429.649159,53A11,4461
299,Bilaspur,76.7039,31.306,Thick vegetation,Lowly dissected hill,151.610939,1392.718335,53A11,4462
300,Bilaspur,76.6587,31.2984,Thick vegetation,Lowly dissected hill,60.46302,250.500406,53A11,4463
301,Bilaspur,76.6646,31.2833,Thick vegetation,Lowly dissected hill,103.498016,678.749413,53A11,4464
302,Bilaspur,76.6406,31.3033,Thick vegetation,Lowly dissected hill,69.550433,309.381584,53A11,4465
303,Bilaspur,76.6399,31.3042,Thick vegetation,Lowly dissected hill,66.792897,265.791325,53A11,4466
304,Bilaspur,76.7382,31.3793,Thick vegetation,Lowly dissected hill,70.223704,308.460425,53A11,4467
305,Bilaspur,76.7269,31.7531,Extensive cut slope,Highly dissected hill,126.534704,993.304921,53A09,4798
306,Bilaspur,76.7279,31.7552,Extensive cut slope,Highly dissected hill,60.091558,225.051811,53A09,4799
307,Bilaspur,76.7281,31.7555,Extensive cut slope,Highly dissected hill,94.624522,597.499048,53A09,4800
308,Bilaspur,76.8578,31.3406,Sparse vegetation,Moderately dissected hill,49.53862,134.492393,53A15,5669
309,Bilaspur,76.858,31.3403,Sparse vegetation,Moderately dissected hill,36.409442,81.119628,53A15,5670
310,Bilaspur,76.8583,31.3398,Sparse vegetation,Moderately dissected hill,44.572688,113.518161,53A15,5671
311,Bilaspur,76.8691,31.3325,Sparse vegetation,Moderately dissected hill,168.775509,1152.890806,53A15,5672
312,Bilaspur,76.869,31.3346,Sparse vegetation,Moderately dissected hill,191.29001,2403.898014,53A15,5673
313,Bilaspur,76.875,31.3248,Extensive cut slope,Moderately dissected hill,120.016532,1028.51691,53A15,5674
314,Bilaspur,76.8752,31.3244,Extensive cut slope,Moderately dissected hill,156.351725,1418.620453,53A15,5675
315,Bilaspur,76.8753,31.324,Extensive cut slope,Moderately dissected hill,91.66716,449.218093,53A15,5676
316,Bilaspur,76.8753,31.3237,Extensive cut slope,Moderately dissected hill,42.572027,116.72958,53A15,5677
317,Bilaspur,76.8754,31.3234,Extensive cut slope,Moderately dissected hill,99.248338,524.073383,53A15,5678
318,Bilaspur,76.8131,31.3529,Sparse vegetation,Denudational hill slope,150.995585,1221.404602,53A15,5679
319,Bilaspur,76.8131,31.3511,Sparse vegetation,Denudational hill slope,70.445568,312.37613,53A15,5680
320,Bilaspur,76.813,31.3507,Sparse vegetation,Denudational hill slope,38.869738,105.536911,53A15,5681
321,Bilaspur,76.7906,31.3427,Cultivated land,Lowly dissected hill,124.430019,441.420831,53A15,5684
322,Bilaspur,76.8718,31.4127,Sparse vegetation,Highly dissected hill,208.190124,2241.241191,53A15,5685
323,Bilaspur,76.7802,31.3402,Sparse vegetation,Highly dissected hill,67.954615,255.980019,53A15,5694
324,Bilaspur,76.7891,31.4135,Cultivated land,Transportational mid slope,69.09636,299.122589,53A15,5706
325,Bilaspur,76.8326,31.2568,Cultivated land,Highly dissected hill,88.626745,557.700683,53A15,5707
326,Bilaspur,76.7897,31.281,Sparse vegetation,Highly dissected hill,81.473453,271.375707,53A15,5711
327,Bilaspur,76.791,31.281,Sparse vegetation,Highly dissected hill,95.42677,451.131716,53A15,5740
328,Bilaspur,76.7686,31.4157,Thick vegetation,Lowly dissected hill,255.405989,3022.049281,53A15,5749
329,Bilaspur,76.808,31.3721,Sparse vegetation,Lowly dissected hill,76.320001,376.826978,53A15,5753
330,Bilaspur,76.803,31.2729,Sparse vegetation,Lowly dissected hill,31.645441,46.859623,53A15,5754
331,Bilaspur,76.8028,31.2732,Sparse vegetation,Lowly dissected hill,42.362088,106.953668,53A15,5755
332,Bilaspur,76.7985,31.2721,Sparse vegetation,Highly dissected hill,77.331431,312.372383,53A15,5756
333,Bilaspur,76.8761,31.4044,Sparse vegetation,Lowly dissected hill,45.090778,134.000173,53A15,5757
334,Bilaspur,76.865,31.3355,Sparse vegetation,Moderately dissected hill,64.307418,245.114027,53A15,5761
335,Bilaspur,76.805,31.2717,Sparse vegetation,Highly dissected hill,174.944315,1635.269206,53A15,5779
336,Bilaspur,76.7907,31.2808,Sparse vegetation,Highly dissected hill,83.247306,405.322574,53A15,5780
337,Bilaspur,76.8081,31.3646,Sparse vegetation,Lowly dissected hill,176.60459,1854.978244,53A15,5785
338,Bilaspur,76.8728,31.3499,Sparse vegetation,Moderately dissected hill,152.7544,1009.411097,53A15,5787
339,Bilaspur,76.8733,31.3643,Sparse vegetation,Colluvial foot slope,101.84395,653.835515,53A15,5788
340,Bilaspur,76.8577,31.388,Sparse vegetation,Lowly dissected hill,86.983849,525.372921,53A15,5805
341,Bilaspur,76.857,31.3895,Sparse vegetation,Lowly dissected hill,54.145984,189.370447,53A15,5806
342,Bilaspur,76.7625,31.2775,Sparse vegetation,Lowly dissected hill,51.143801,161.617558,53A15,5807
343,Bilaspur,76.7602,31.2775,Moderate vegetation,Lowly dissected hill,117.150327,964.183011,53A15,5819
344,Bilaspur,76.8061,31.3578,Sparse vegetation,Lowly dissected hill,99.320174,487.163306,53A15,5829
345,Bilaspur,76.8081,31.3719,Sparse vegetation,Lowly dissected hill,90.235655,475.507057,53A15,5830
346,Bilaspur,76.7712,31.3308,Sparse vegetation,Lowly dissected hill,36.669329,67.827198,53A15,5839
347,Bilaspur,76.8044,31.2718,Sparse vegetation,Highly dissected hill,103.10453,451.912187,53A15,5849
348,Bilaspur,76.7737,31.3328,Sparse vegetation,Highly dissected hill,152.136602,1009.863018,53A15,5858
349,Bilaspur,76.7701,31.2536,Sparse vegetation,Moderately dissected hill,97.954237,578.279368,53A15,5874
350,Bilaspur,76.7676,31.2584,Moderate vegetation,Moderately dissected hill,39.773463,94.962897,53A15,5879
351,Bilaspur,76.7664,31.2626,Sparse vegetation,Moderately dissected hill,120.603702,676.632321,53A15,5888
352,Bilaspur,76.7671,31.3999,Cultivated land,Lowly dissected hill,28.073434,49.350655,53A15,5899
353,Bilaspur,76.7672,31.4,Cultivated land,Lowly dissected hill,24.229443,37.670123,53A15,5910
354,Bilaspur,76.8001,31.4003,Sparse vegetation,Lowly dissected hill,43.264137,125.927245,53A15,5921
355,Bilaspur,76.8015,31.4014,Sparse vegetation,Lowly dissected hill,59.705913,224.231379,53A15,5928
356,Bilaspur,76.7935,31.4137,Sparse vegetation,Lowly dissected hill,39.187553,99.561779,53A15,5939
357,Bilaspur,76.7938,31.4139,Sparse vegetation,Lowly dissected hill,49.226773,150.16734,53A15,5940
358,Bilaspur,76.7749,31.4089,Thick vegetation,Lowly dissected hill,55.386326,200.436681,53A15,5941
359,Bilaspur,76.7718,31.4089,Thick vegetation,Lowly dissected hill,31.696469,65.895587,53A15,5942
360,Bilaspur,76.7634,31.4278,Thick vegetation,Lowly dissected hill,65.357092,213.17698,53A15,5943
361,Bilaspur,76.7711,31.4313,Cultivated land,Lowly dissected hill,47.244487,144.780441,53A15,5944
362,Bilaspur,76.7712,31.4338,Cultivated land,Lowly dissected hill,35.690268,69.747118,53A15,5945
363,Bilaspur,76.7729,31.4373,Cultivated land,Lowly dissected hill,30.906099,63.705138,53A15,5946
364,Bilaspur,76.7696,31.4415,Cultivated land,Lowly dissected hill,26.707492,43.916219,53A15,5947
365,Bilaspur,76.7715,31.4465,Cultivated land,Lowly dissected hill,53.518928,175.411819,53A15,5948
366,Bilaspur,76.7749,31.4518,Thick vegetation,Lowly dissected hill,58.618847,239.262119,53A15,5949
367,Bilaspur,76.7637,31.2771,Sparse vegetation,Lowly dissected hill,50.923428,137.232777,53A15,5950
368,Bilaspur,76.7654,31.4457,Thick vegetation,Lowly dissected hill,66.489634,275.573692,53A15,5951
369,Bilaspur,76.7621,31.3919,Sparse vegetation,Lowly dissected hill,78.478219,432.020711,53A15,5952
370,Bilaspur,76.7649,31.3939,Moderate vegetation,Lowly dissected hill,39.909631,102.487245,53A15,5953
371,Bilaspur,76.7653,31.3939,Moderate vegetation,Lowly dissected hill,31.440781,72.558067,53A15,5954
372,Bilaspur,76.7653,31.3947,Sparse vegetation,Lowly dissected hill,40.008778,91.93881,53A15,5955
373,Bilaspur,76.7652,31.3949,Sparse vegetation,Lowly dissected hill,49.854566,167.479539,53A15,5956
374,Bilaspur,76.7673,31.3962,Cultivated land,Lowly dissected hill,46.762032,138.759125,53A15,5957
375,Bilaspur,76.7625,31.276,Sparse vegetation,Lowly dissected hill,35.765937,79.853284,53A15,5960
376,Bilaspur,76.7712,31.2506,Sparse vegetation,Moderately dissected hill,85.957817,410.969249,53A15,5972
377,Bilaspur,76.7701,31.254,Sparse vegetation,Moderately dissected hill,60.349758,184.225208,53A15,5979
378,Bilaspur,76.7704,31.253,Sparse vegetation,Moderately dissected hill,53.568513,173.158438,53A15,5990
379,Bilaspur,76.6948,31.2278,Sparse vegetation,Lowly dissected hill,395.987124,11586.7237,53A12,12834
380,Bilaspur,76.8521,31.2326,Sparse vegetation,Lowly dissected hill,67.218598,280.392228,53A16,13143
381,Bilaspur,76.778,31.2433,Extensive cut slope,Moderately dissected hill,138.193199,1169.427058,53A16,13182
382,Bilaspur,76.777,31.2437,Extensive cut slope,Moderately dissected hill,131.952118,1128.455205,53A16,13183
383,Bilaspur,76.7767,31.2442,Extensive cut slope,Moderately dissected hill,69.908837,271.136359,53A16,13184
384,Bilaspur,76.7745,31.2448,Extensive cut slope,Moderately dissected hill,176.110076,2011.234854,53A16,13185
385,Bilaspur,76.7739,31.2453,Extensive cut slope,Moderately dissected hill,229.808768,2929.791311,53A16,13188
386,Bilaspur,76.7738,31.246,Sparse vegetation,Moderately dissected hill,248.440699,3479.81926,53A16,13189
387,Bilaspur,76.7719,31.2497,Sparse vegetation,Lowly dissected hill,218.060815,2242.918853,53A16,13190
388,Bilaspur,76.8526,31.2392,Cultivated land,Lowly dissected hill,71.356748,239.302915,53A16,13222
389,Bilaspur,76.8502,31.2403,Cultivated land,Highly dissected hill,64.678073,276.81119,53A16,13223
390,Bilaspur,76.8421,31.237,Cultivated land,Highly dissected hill,71.844131,312.814168,53A16,13224
391,Bilaspur,76.8087,31.2413,Cultivated land,Lowly dissected hill,397.504368,10531.78084,53A16,13225
392,Bilaspur,76.8066,31.2412,Moderate vegetation,Lowly dissected hill,420.410759,5750.337442,53A16,13226
393,Bilaspur,76.7592,31.2306,Extensive cut slope,Lowly dissected hill,78.374747,349.411668,53A16,13255
394,Bilaspur,76.7448,31.2363,Extensive cut slope,Lowly dissected hill,230.768274,2894.258651,53A12,13256
395,Bilaspur,76.7448,31.2369,Extensive cut slope,Lowly dissected hill,160.070585,1537.734678,53A12,13257
396,Bilaspur,76.7332,31.2422,Thick vegetation,Lowly dissected hill,70.727683,301.777438,53A12,13258
397,Bilaspur,76.7325,31.2455,Thick vegetation,Lowly dissected hill,88.423381,502.260961,53A12,13259
398,Bilaspur,76.7301,31.2486,Thick vegetation,Lowly dissected hill,138.98967,813.863211,53A12,13260
399,Bilaspur,76.7272,31.2485,Moderate vegetation,Lowly dissected hill,237.683498,3120.905061,53A12,13261
400,Bilaspur,76.7239,31.2486,Cultivated land,Lowly dissected hill,94.756264,663.121878,53A12,13262
401,Bilaspur,76.7219,31.2436,Moderate vegetation,Lowly dissected hill,171.731111,1938.169707,53A12,13263
402,Bilaspur,76.7426,31.2398,Thick vegetation,Lowly dissected hill,80.788667,453.703302,53A12,13308
403,Bilaspur,76.7373,31.2409,Cultivated land,Lowly dissected hill,52.359638,186.578635,53A12,13310
404,Bilaspur,76.7094,31.2349,Sparse vegetation,Lowly dissected hill,75.987446,291.734493,53A12,13326
405,Bilaspur,76.6784,31.2282,Thick vegetation,Lowly dissected hill,69.580005,232.246633,53A12,13327
406,Bilaspur,76.6752,31.2331,Moderate vegetation,Lowly dissected hill,151.029122,1208.413799,53A12,13328
407,Bilaspur,76.6728,31.2318,Moderate vegetation,Lowly dissected hill,163.251438,1838.21531,53A12,13329
408,Bilaspur,76.6715,31.2324,Moderate vegetation,Lowly dissected hill,38.80882,96.910924,53A12,13330
409,Bilaspur,76.6692,31.2348,Moderate vegetation,Lowly dissected hill,71.194492,295.302727,53A12,13331
410,Bilaspur,76.6683,31.2319,Pasture land,Lowly dissected hill,60.682592,235.337522,53A12,13333
411,Bilaspur,76.6664,31.2303,Pasture land,Lowly dissected hill,75.861173,369.301035,53A12,13334
412,Bilaspur,76.7773,31.2409,Extensive cut slope,Moderately dissected hill,88.759167,451.614099,53A16,13457
413,Bilaspur,76.7781,31.2415,Extensive cut slope,Moderately dissected hill,279.420966,3296.135903,53A16,13458
414,Bilaspur,76.7787,31.2428,Sparse vegetation,Moderately dissected hill,170.941899,1588.254177,53A16,13459
415,Bilaspur,76.776,31.2373,Cultivated land,Colluvial foot slope,110.022952,470.355892,53A16,13460
416,Bilaspur,76.7801,31.2313,Extensive cut slope,Moderately dissected hill,320.6425,4558.200159,53A16,13461
417,Bilaspur,76.8522,31.2393,Cultivated land,Lowly dissected hill,69.682201,294.851943,53A16,13477
418,Bilaspur,76.8522,31.2397,Cultivated land,Highly dissected hill,78.813575,434.659856,53A16,13478
419,Bilaspur,76.797,31.2396,Moderate vegetation,Lowly dissected hill,111.260696,856.211313,53A16,13480
420,Bilaspur,76.6988,31.2346,Sparse vegetation,Lowly dissected hill,127.268824,783.872417,53A12,13489
421,Bilaspur,76.6966,31.2332,Sparse vegetation,Lowly dissected hill,140.186229,640.076211,53A12,13492
422,Bilaspur,76.6946,31.2306,Extensive cut slope,Lowly dissected hill,110.88673,747.882168,53A12,13493
423,Bilaspur,76.6921,31.2314,Extensive cut slope,Lowly dissected hill,62.545922,223.991025,53A12,13494
424,Bilaspur,76.6868,31.2327,Sparse vegetation,Lowly dissected hill,113.962185,624.18468,53A12,13495
425,Bilaspur,76.6844,31.2287,Sparse vegetation,Lowly dissected hill,62.338827,237.478729,53A12,13496
426,Bilaspur,76.6606,31.2317,Sparse vegetation,Lowly dissected hill,34.654318,82.208718,53A12,13497
427,Bilaspur,76.6312,31.2441,Moderate vegetation,Highly dissected hill,86.587768,365.34801,53A12,13498
428,Bilaspur,76.6194,31.2473,Sparse vegetation,Moderately dissected hill,23.795839,39.430833,53A12,13499
429,Bilaspur,76.6361,31.2445,Moderate vegetation,Highly dissected hill,66.007152,258.334759,53A12,13646
430,Bilaspur,76.8059,31.2402,Moderate vegetation,Lowly dissected hill,221.747049,3152.875404,53A16,13656
431,Bilaspur,76.8215,31.2381,Sparse vegetation,Lowly dissected hill,247.02017,3538.305004,53A16,13666
432,Bilaspur,76.8204,31.2386,Moderate vegetation,Lowly dissected hill,274.156978,4434.789209,53A16,13667
433,Bilaspur,76.6684,31.2311,Moderate vegetation,Lowly dissected hill,40.012975,95.303367,53A12,13677
434,Bilaspur,76.6753,31.2371,Pasture land,Lowly dissected hill,51.326945,99.530431,53A12,13678
435,Bilaspur,76.6752,31.2373,Pasture land,Lowly dissected hill,32.061959,50.245416,53A12,13679
436,Bilaspur,76.6319,31.2437,Moderate vegetation,Highly dissected hill,82.409955,381.036373,53A12,13682
437,Bilaspur,76.6321,31.2437,Moderate vegetation,Highly dissected hill,49.881682,163.8374,53A12,13683
438,Bilaspur,76.6836,31.2283,Thick vegetation,Lowly dissected hill,55.992781,169.997029,53A12,13684
